20190524001246, 12.244941176470588
20190524001501, 12.097411764705882
20190524001808, 12.31870588235294
20190524002041, 12.31870588235294
20190524002219, 12.244941176470588
20190524002300, 12.244941176470588
20190524002800, 12.31870588235294
20190524003300, 12.023647058823528
20190524003800, 12.31870588235294
20190524004300, 12.31870588235294
20190524004800, 12.31870588235294
20190524005300, 12.244941176470588
20190524005800, 12.097411764705882
20190524010300, 12.31870588235294
20190524010800, 12.171176470588236
20190524011300, 12.31870588235294
20190524011800, 12.244941176470588
20190524012300, 12.31870588235294
20190524012800, 12.097411764705882
20190524013300, 12.097411764705882
20190524013800, 12.097411764705882
20190524014300, 12.097411764705882
20190524014800, 12.244941176470588
20190524015300, 12.097411764705882
20190524015800, 12.097411764705882
20190524020300, 11.876117647058821
20190524020800, 12.171176470588236
20190524021300, 12.244941176470588
20190524021800, 12.244941176470588
20190524022300, 12.171176470588236
20190524022800, 12.097411764705882
20190524023300, 12.097411764705882
20190524023800, 12.244941176470588
20190524024300, 12.171176470588236
20190524024800, 12.097411764705882
20190524025300, 12.171176470588236
20190524025800, 12.171176470588236
20190524030300, 12.097411764705882
20190524030800, 12.244941176470588
20190524031300, 12.171176470588236
20190524031800, 12.244941176470588
20190524032300, 11.80235294117647
20190524032800, 12.244941176470588
20190524033300, 12.097411764705882
20190524033800, 12.244941176470588
20190524034300, 12.171176470588236
20190524034800, 12.023647058823528
20190524035300, 12.097411764705882
20190524035800, 12.244941176470588
20190524040300, 12.171176470588236
20190524040800, 12.023647058823528
20190524041300, 12.171176470588236
20190524041800, 12.097411764705882
20190524042300, 12.31870588235294
20190524042800, 12.171176470588236
20190524043300, 12.244941176470588
20190524043800, 12.023647058823528
20190524044300, 12.097411764705882
20190524044800, 11.949882352941176
20190524045300, 12.097411764705882
20190524045800, 12.171176470588236
20190524050300, 11.949882352941176
20190524050800, 12.023647058823528
20190524051300, 12.097411764705882
20190524051800, 12.171176470588236
20190524052300, 12.023647058823528
20190524052800, 12.023647058823528
20190524053300, 12.171176470588236
20190524053800, 12.023647058823528
20190524054300, 12.097411764705882
20190524054800, 11.949882352941176
20190524055300, 11.949882352941176
20190524055800, 11.949882352941176
20190524060300, 11.949882352941176
20190524060800, 12.171176470588236
20190524061300, 12.097411764705882
20190524061800, 12.023647058823528
20190524062300, 12.097411764705882
20190524062800, 11.949882352941176
20190524063300, 11.949882352941176
20190524063800, 11.876117647058821
20190524064300, 12.023647058823528
20190524064800, 11.876117647058821
20190524065300, 12.097411764705882
20190524065800, 11.876117647058821
20190524070300, 12.023647058823528
20190524070800, 12.097411764705882
20190524071300, 11.949882352941176
20190524071800, 12.097411764705882
20190524072300, 12.023647058823528
20190524072800, 12.023647058823528
20190524073300, 11.80235294117647
20190524073800, 12.023647058823528
20190524074300, 12.097411764705882
20190524074800, 11.876117647058821
20190524075300, 11.949882352941176
20190524075800, 12.023647058823528
20190524080300, 11.876117647058821
20190524080800, 12.023647058823528
20190524081300, 12.023647058823528
20190524081800, 12.023647058823528
20190524082300, 11.949882352941176
20190524082800, 12.097411764705882
20190524083300, 11.80235294117647
20190524083800, 11.949882352941176
20190524084300, 12.023647058823528
20190524084800, 11.949882352941176
20190524085300, 11.876117647058821
20190524085800, 11.949882352941176
20190524090300, 12.023647058823528
20190524090800, 11.949882352941176
20190524091300, 11.876117647058821
20190524091800, 11.876117647058821
20190524092300, 12.023647058823528
20190524092800, 11.876117647058821
20190524093300, 11.949882352941176
20190524093800, 11.876117647058821
20190524094300, 12.023647058823528
20190524094800, 12.023647058823528
20190524095300, 11.80235294117647
20190524095800, 12.023647058823528
20190524100300, 11.876117647058821
20190524100800, 11.80235294117647
20190524101300, 11.876117647058821
20190524101800, 11.80235294117647
20190524102300, 11.80235294117647
20190524102800, 11.949882352941176
20190524103300, 11.876117647058821
20190524103800, 11.949882352941176
20190524104300, 11.949882352941176
20190524104800, 11.876117647058821
20190524105300, 11.728588235294117
20190524105800, 11.876117647058821
20190524110300, 11.949882352941176
20190524110800, 11.80235294117647
20190524111300, 11.80235294117647
20190524111800, 11.876117647058821
20190524112300, 11.80235294117647
20190524112801, 11.80235294117647
20190524113300, 11.654823529411765
20190524113800, 11.728588235294117
20190524114300, 11.728588235294117
20190524114800, 11.876117647058821
20190524115300, 11.80235294117647
20190524115800, 11.728588235294117
20190524120300, 11.654823529411765
20190524120800, 11.728588235294117
20190524121300, 11.581058823529412
20190524121801, 11.876117647058821
20190524122300, 11.728588235294117
20190524122800, 11.876117647058821
20190524123300, 11.581058823529412
20190524123800, 11.654823529411765
20190524124300, 11.80235294117647
20190524124800, 11.728588235294117
20190524125300, 11.654823529411765
20190524125800, 11.80235294117647
20190524130300, 11.654823529411765
20190524130800, 11.876117647058821
20190524131300, 11.876117647058821
20190524131800, 11.876117647058821
20190524132300, 11.876117647058821
20190524132800, 11.80235294117647
20190524133300, 11.654823529411765
20190524133800, 11.876117647058821
20190524134300, 11.80235294117647
20190524134800, 11.876117647058821
20190524135300, 11.581058823529412
20190524135800, 11.654823529411765
20190524140300, 11.80235294117647
20190524140800, 11.80235294117647
20190524141300, 11.728588235294117
20190524141800, 11.80235294117647
20190524142300, 11.80235294117647
20190524142800, 11.80235294117647
20190524143300, 11.876117647058821
20190524143800, 11.581058823529412
20190524144300, 11.728588235294117
20190524144800, 11.728588235294117
20190524145300, 11.728588235294117
20190524145800, 11.728588235294117
20190524150300, 11.654823529411765
20190524150800, 11.581058823529412
20190524151300, 11.654823529411765
20190524151800, 11.728588235294117
20190524152300, 11.728588235294117
20190524152800, 11.728588235294117
20190524153300, 11.728588235294117
20190524153800, 11.654823529411765
20190524154300, 11.581058823529412
20190524154800, 11.728588235294117
20190524155300, 11.728588235294117
20190524155800, 11.728588235294117
20190524160300, 11.80235294117647
20190524160800, 11.728588235294117
20190524161300, 11.80235294117647
20190524161800, 11.654823529411765
20190524162300, 11.581058823529412
20190524162800, 11.728588235294117
20190524163300, 11.728588235294117
20190524163800, 11.728588235294117
20190524164300, 11.728588235294117
20190524164800, 11.581058823529412
20190524165300, 11.728588235294117
20190524165800, 11.507294117647058
20190524212801, 12.982588235294116
20190524213300, 13.130117647058823
20190524213800, 13.130117647058823
20190524214300, 13.130117647058823
